Date,Year,Month,DayName,YearMonth,YearQuarter,YearWeek,WorkingDay,DaysFromNow,WeeksFromNow,MonthsFromNow,QuartersFromNow,YearsFromNow
2018-01-21 00:00:00.000,2018,​​​​​​​​​​​Jan,​​​​​​Sun,2018 ​​​​​​​​​​​Jan,2018Q1,201804,N,-2223,-317,-73,-24,-6
2018-01-28 00:00:00.000,2018,​​​​​​​​​​​Jan,​​​​​​Sun,2018 ​​​​​​​​​​​Jan,2018Q1,201805,N,-2216,-316,-73,-24,-6
2018-02-04 00:00:00.000,2018,​​​​​​​​​​Feb,​​​​​​Sun,2018 ​​​​​​​​​​Feb,2018Q1,201806,N,-2209,-315,-72,-24,-6
2018-02-11 00:00:00.000,2018,​​​​​​​​​​Feb,​​​​​​Sun,2018 ​​​​​​​​​​Feb,2018Q1,201807,N,-2202,-314,-72,-24,-6
2018-02-18 00:00:00.000,2018,​​​​​​​​​​Feb,​​​​​​Sun,2018 ​​​​​​​​​​Feb,2018Q1,201808,N,-2195,-313,-72,-24,-6
2018-02-25 00:00:00.000,2018,​​​​​​​​​​Feb,​​​​​​Sun,2018 ​​​​​​​​​​Feb,2018Q1,201809,N,-2188,-312,-72,-24,-6
2018-03-04 00:00:00.000,2018,​​​​​​​​​Mar,​​​​​​Sun,2018 ​​​​​​​​​Mar,2018Q1,201810,N,-2181,-311,-71,-24,-6
2018-03-11 00:00:00.000,2018,​​​​​​​​​Mar,​​​​​​Sun,2018 ​​​​​​​​​Mar,2018Q1,201811,N,-2174,-310,-71,-24,-6
2018-03-18 00:00:00.000,2018,​​​​​​​​​Mar,​​​​​​Sun,2018 ​​​​​​​​​Mar,2018Q1,201812,N,-2167,-309,-71,-24,-6
2018-03-25 00:00:00.000,2018,​​​​​​​​​Mar,​​​​​​Sun,2018 ​​​​​​​​​Mar,2018Q1,201813,N,-2160,-308,-71,-24,-6
2018-04-01 00:00:00.000,2018,​​​​​​​​Apr,​​​​​​Sun,2018 ​​​​​​​​Apr,2018Q2,201814,N,-2153,-307,-70,-23,-6
2018-04-08 00:00:00.000,2018,​​​​​​​​Apr,​​​​​​Sun,2018 ​​​​​​​​Apr,2018Q2,201815,N,-2146,-306,-70,-23,-6
2018-04-15 00:00:00.000,2018,​​​​​​​​Apr,​​​​​​Sun,2018 ​​​​​​​​Apr,2018Q2,201816,N,-2139,-305,-70,-23,-6
2018-04-22 00:00:00.000,2018,​​​​​​​​Apr,​​​​​​Sun,2018 ​​​​​​​​Apr,2018Q2,201817,N,-2132,-304,-70,-23,-6
2018-04-29 00:00:00.000,2018,​​​​​​​​Apr,​​​​​​Sun,2018 ​​​​​​​​Apr,2018Q2,201818,N,-2125,-303,-70,-23,-6
2018-05-06 00:00:00.000,2018,​​​​​​​May,​​​​​​Sun,2018 ​​​​​​​May,2018Q2,201819,N,-2118,-302,-69,-23,-6
2018-05-13 00:00:00.000,2018,​​​​​​​May,​​​​​​Sun,2018 ​​​​​​​May,2018Q2,201820,N,-2111,-301,-69,-23,-6
2018-05-20 00:00:00.000,2018,​​​​​​​May,​​​​​​Sun,2018 ​​​​​​​May,2018Q2,201821,N,-2104,-300,-69,-23,-6
2018-05-27 00:00:00.000,2018,​​​​​​​May,​​​​​​Sun,2018 ​​​​​​​May,2018Q2,201822,N,-2097,-299,-69,-23,-6
2018-06-03 00:00:00.000,2018,​​​​​​Jun,​​​​​​Sun,2018 ​​​​​​Jun,2018Q2,201823,N,-2090,-298,-68,-23,-6
2018-06-10 00:00:00.000,2018,​​​​​​Jun,​​​​​​Sun,2018 ​​​​​​Jun,2018Q2,201824,N,-2083,-297,-68,-23,-6
2018-06-17 00:00:00.000,2018,​​​​​​Jun,​​​​​​Sun,2018 ​​​​​​Jun,2018Q2,201825,N,-2076,-296,-68,-23,-6
2018-06-24 00:00:00.000,2018,​​​​​​Jun,​​​​​​Sun,2018 ​​​​​​Jun,2018Q2,201826,N,-2069,-295,-68,-23,-6
2018-07-01 00:00:00.000,2018,​​​​​Jul,​​​​​​Sun,2018 ​​​​​Jul,2018Q3,201827,N,-2062,-294,-67,-22,-6
2018-07-08 00:00:00.000,2018,​​​​​Jul,​​​​​​Sun,2018 ​​​​​Jul,2018Q3,201828,N,-2055,-293,-67,-22,-6
2018-07-15 00:00:00.000,2018,​​​​​Jul,​​​​​​Sun,2018 ​​​​​Jul,2018Q3,201829,N,-2048,-292,-67,-22,-6
2018-07-22 00:00:00.000,2018,​​​​​Jul,​​​​​​Sun,2018 ​​​​​Jul,2018Q3,201830,N,-2041,-291,-67,-22,-6
2018-07-29 00:00:00.000,2018,​​​​​Jul,​​​​​​Sun,2018 ​​​​​Jul,2018Q3,201831,N,-2034,-290,-67,-22,-6
2018-08-05 00:00:00.000,2018,​​​​Aug,​​​​​​Sun,2018 ​​​​Aug,2018Q3,201832,N,-2027,-289,-66,-22,-6
2018-08-12 00:00:00.000,2018,​​​​Aug,​​​​​​Sun,2018 ​​​​Aug,2018Q3,201833,N,-2020,-288,-66,-22,-6
2018-08-19 00:00:00.000,2018,​​​​Aug,​​​​​​Sun,2018 ​​​​Aug,2018Q3,201834,N,-2013,-287,-66,-22,-6
2018-08-26 00:00:00.000,2018,​​​​Aug,​​​​​​Sun,2018 ​​​​Aug,2018Q3,201835,N,-2006,-286,-66,-22,-6
2018-09-02 00:00:00.000,2018,​​​Sep,​​​​​​Sun,2018 ​​​Sep,2018Q3,201836,N,-1999,-285,-65,-22,-6
2018-09-09 00:00:00.000,2018,​​​Sep,​​​​​​Sun,2018 ​​​Sep,2018Q3,201837,N,-1992,-284,-65,-22,-6
2018-09-16 00:00:00.000,2018,​​​Sep,​​​​​​Sun,2018 ​​​Sep,2018Q3,201838,N,-1985,-283,-65,-22,-6
2018-09-23 00:00:00.000,2018,​​​Sep,​​​​​​Sun,2018 ​​​Sep,2018Q3,201839,N,-1978,-282,-65,-22,-6
2018-09-30 00:00:00.000,2018,​​​Sep,​​​​​​Sun,2018 ​​​Sep,2018Q3,201840,N,-1971,-281,-65,-22,-6
2018-10-07 00:00:00.000,2018,​​Oct,​​​​​​Sun,2018 ​​Oct,2018Q4,201841,N,-1964,-280,-64,-21,-6
2018-10-14 00:00:00.000,2018,​​Oct,​​​​​​Sun,2018 ​​Oct,2018Q4,201842,N,-1957,-279,-64,-21,-6
2018-10-21 00:00:00.000,2018,​​Oct,​​​​​​Sun,2018 ​​Oct,2018Q4,201843,N,-1950,-278,-64,-21,-6
2018-10-28 00:00:00.000,2018,​​Oct,​​​​​​Sun,2018 ​​Oct,2018Q4,201844,N,-1943,-277,-64,-21,-6
2018-11-04 00:00:00.000,2018,​Nov,​​​​​​Sun,2018 ​Nov,2018Q4,201845,N,-1936,-276,-63,-21,-6
2018-11-11 00:00:00.000,2018,​Nov,​​​​​​Sun,2018 ​Nov,2018Q4,201846,N,-1929,-275,-63,-21,-6
2018-11-18 00:00:00.000,2018,​Nov,​​​​​​Sun,2018 ​Nov,2018Q4,201847,N,-1922,-274,-63,-21,-6
2018-11-25 00:00:00.000,2018,​Nov,​​​​​​Sun,2018 ​Nov,2018Q4,201848,N,-1915,-273,-63,-21,-6
2018-12-02 00:00:00.000,2018,Dec,​​​​​​Sun,2018 Dec,2018Q4,201849,N,-1908,-272,-62,-21,-6
2018-12-09 00:00:00.000,2018,Dec,​​​​​​Sun,2018 Dec,2018Q4,201850,N,-1901,-271,-62,-21,-6
2018-12-16 00:00:00.000,2018,Dec,​​​​​​Sun,2018 Dec,2018Q4,201851,N,-1894,-270,-62,-21,-6
2018-12-23 00:00:00.000,2018,Dec,​​​​​​Sun,2018 Dec,2018Q4,201852,N,-1887,-269,-62,-21,-6
2018-12-30 00:00:00.000,2018,Dec,​​​​​​Sun,2018 Dec,2018Q4,201853,N,-1880,-268,-62,-21,-6
2019-01-06 00:00:00.000,2019,​​​​​​​​​​​Jan,​​​​​​Sun,2019 ​​​​​​​​​​​Jan,2019Q1,201902,N,-1873,-267,-61,-20,-5
2019-01-13 00:00:00.000,2019,​​​​​​​​​​​Jan,​​​​​​Sun,2019 ​​​​​​​​​​​Jan,2019Q1,201903,N,-1866,-266,-61,-20,-5
2019-01-20 00:00:00.000,2019,​​​​​​​​​​​Jan,​​​​​​Sun,2019 ​​​​​​​​​​​Jan,2019Q1,201904,N,-1859,-265,-61,-20,-5
2019-01-27 00:00:00.000,2019,​​​​​​​​​​​Jan,​​​​​​Sun,2019 ​​​​​​​​​​​Jan,2019Q1,201905,N,-1852,-264,-61,-20,-5
2019-02-03 00:00:00.000,2019,​​​​​​​​​​Feb,​​​​​​Sun,2019 ​​​​​​​​​​Feb,2019Q1,201906,N,-1845,-263,-60,-20,-5
2019-02-10 00:00:00.000,2019,​​​​​​​​​​Feb,​​​​​​Sun,2019 ​​​​​​​​​​Feb,2019Q1,201907,N,-1838,-262,-60,-20,-5
2019-02-17 00:00:00.000,2019,​​​​​​​​​​Feb,​​​​​​Sun,2019 ​​​​​​​​​​Feb,2019Q1,201908,N,-1831,-261,-60,-20,-5
2019-02-24 00:00:00.000,2019,​​​​​​​​​​Feb,​​​​​​Sun,2019 ​​​​​​​​​​Feb,2019Q1,201909,N,-1824,-260,-60,-20,-5
2019-03-03 00:00:00.000,2019,​​​​​​​​​Mar,​​​​​​Sun,2019 ​​​​​​​​​Mar,2019Q1,201910,N,-1817,-259,-59,-20,-5
2019-03-10 00:00:00.000,2019,​​​​​​​​​Mar,​​​​​​Sun,2019 ​​​​​​​​​Mar,2019Q1,201911,N,-1810,-258,-59,-20,-5
2019-03-17 00:00:00.000,2019,​​​​​​​​​Mar,​​​​​​Sun,2019 ​​​​​​​​​Mar,2019Q1,201912,N,-1803,-257,-59,-20,-5
2019-03-24 00:00:00.000,2019,​​​​​​​​​Mar,​​​​​​Sun,2019 ​​​​​​​​​Mar,2019Q1,201913,N,-1796,-256,-59,-20,-5
2019-03-31 00:00:00.000,2019,​​​​​​​​​Mar,​​​​​​Sun,2019 ​​​​​​​​​Mar,2019Q1,201914,N,-1789,-255,-59,-20,-5
2019-04-07 00:00:00.000,2019,​​​​​​​​Apr,​​​​​​Sun,2019 ​​​​​​​​Apr,2019Q2,201915,N,-1782,-254,-58,-19,-5
2019-04-14 00:00:00.000,2019,​​​​​​​​Apr,​​​​​​Sun,2019 ​​​​​​​​Apr,2019Q2,201916,N,-1775,-253,-58,-19,-5
2019-04-21 00:00:00.000,2019,​​​​​​​​Apr,​​​​​​Sun,2019 ​​​​​​​​Apr,2019Q2,201917,N,-1768,-252,-58,-19,-5
2019-04-28 00:00:00.000,2019,​​​​​​​​Apr,​​​​​​Sun,2019 ​​​​​​​​Apr,2019Q2,201918,N,-1761,-251,-58,-19,-5
2019-05-05 00:00:00.000,2019,​​​​​​​May,​​​​​​Sun,2019 ​​​​​​​May,2019Q2,201919,N,-1754,-250,-57,-19,-5
2019-05-12 00:00:00.000,2019,​​​​​​​May,​​​​​​Sun,2019 ​​​​​​​May,2019Q2,201920,N,-1747,-249,-57,-19,-5
2019-05-19 00:00:00.000,2019,​​​​​​​May,​​​​​​Sun,2019 ​​​​​​​May,2019Q2,201921,N,-1740,-248,-57,-19,-5
2019-05-26 00:00:00.000,2019,​​​​​​​May,​​​​​​Sun,2019 ​​​​​​​May,2019Q2,201922,N,-1733,-247,-57,-19,-5
2019-06-02 00:00:00.000,2019,​​​​​​Jun,​​​​​​Sun,2019 ​​​​​​Jun,2019Q2,201923,N,-1726,-246,-56,-19,-5
2019-06-09 00:00:00.000,2019,​​​​​​Jun,​​​​​​Sun,2019 ​​​​​​Jun,2019Q2,201924,N,-1719,-245,-56,-19,-5
2019-06-16 00:00:00.000,2019,​​​​​​Jun,​​​​​​Sun,2019 ​​​​​​Jun,2019Q2,201925,N,-1712,-244,-56,-19,-5
2019-06-23 00:00:00.000,2019,​​​​​​Jun,​​​​​​Sun,2019 ​​​​​​Jun,2019Q2,201926,N,-1705,-243,-56,-19,-5
2019-06-30 00:00:00.000,2019,​​​​​​Jun,​​​​​​Sun,2019 ​​​​​​Jun,2019Q2,201927,N,-1698,-242,-56,-19,-5
2019-07-07 00:00:00.000,2019,​​​​​Jul,​​​​​​Sun,2019 ​​​​​Jul,2019Q3,201928,N,-1691,-241,-55,-18,-5
2019-07-14 00:00:00.000,2019,​​​​​Jul,​​​​​​Sun,2019 ​​​​​Jul,2019Q3,201929,N,-1684,-240,-55,-18,-5
2019-07-21 00:00:00.000,2019,​​​​​Jul,​​​​​​Sun,2019 ​​​​​Jul,2019Q3,201930,N,-1677,-239,-55,-18,-5
2019-07-28 00:00:00.000,2019,​​​​​Jul,​​​​​​Sun,2019 ​​​​​Jul,2019Q3,201931,N,-1670,-238,-55,-18,-5
2019-08-04 00:00:00.000,2019,​​​​Aug,​​​​​​Sun,2019 ​​​​Aug,2019Q3,201932,N,-1663,-237,-54,-18,-5
2019-08-11 00:00:00.000,2019,​​​​Aug,​​​​​​Sun,2019 ​​​​Aug,2019Q3,201933,N,-1656,-236,-54,-18,-5
2019-08-18 00:00:00.000,2019,​​​​Aug,​​​​​​Sun,2019 ​​​​Aug,2019Q3,201934,N,-1649,-235,-54,-18,-5
2019-08-25 00:00:00.000,2019,​​​​Aug,​​​​​​Sun,2019 ​​​​Aug,2019Q3,201935,N,-1642,-234,-54,-18,-5
2019-09-01 00:00:00.000,2019,​​​Sep,​​​​​​Sun,2019 ​​​Sep,2019Q3,201936,N,-1635,-233,-53,-18,-5
2019-09-08 00:00:00.000,2019,​​​Sep,​​​​​​Sun,2019 ​​​Sep,2019Q3,201937,N,-1628,-232,-53,-18,-5
2019-09-15 00:00:00.000,2019,​​​Sep,​​​​​​Sun,2019 ​​​Sep,2019Q3,201938,N,-1621,-231,-53,-18,-5
2019-09-22 00:00:00.000,2019,​​​Sep,​​​​​​Sun,2019 ​​​Sep,2019Q3,201939,N,-1614,-230,-53,-18,-5
2019-09-29 00:00:00.000,2019,​​​Sep,​​​​​​Sun,2019 ​​​Sep,2019Q3,201940,N,-1607,-229,-53,-18,-5
2019-10-06 00:00:00.000,2019,​​Oct,​​​​​​Sun,2019 ​​Oct,2019Q4,201941,N,-1600,-228,-52,-17,-5
2019-10-13 00:00:00.000,2019,​​Oct,​​​​​​Sun,2019 ​​Oct,2019Q4,201942,N,-1593,-227,-52,-17,-5
2019-10-20 00:00:00.000,2019,​​Oct,​​​​​​Sun,2019 ​​Oct,2019Q4,201943,N,-1586,-226,-52,-17,-5
2019-10-27 00:00:00.000,2019,​​Oct,​​​​​​Sun,2019 ​​Oct,2019Q4,201944,N,-1579,-225,-52,-17,-5
2019-11-03 00:00:00.000,2019,​Nov,​​​​​​Sun,2019 ​Nov,2019Q4,201945,N,-1572,-224,-51,-17,-5
2019-11-10 00:00:00.000,2019,​Nov,​​​​​​Sun,2019 ​Nov,2019Q4,201946,N,-1565,-223,-51,-17,-5
2019-11-17 00:00:00.000,2019,​Nov,​​​​​​Sun,2019 ​Nov,2019Q4,201947,N,-1558,-222,-51,-17,-5
2019-11-24 00:00:00.000,2019,​Nov,​​​​​​Sun,2019 ​Nov,2019Q4,201948,N,-1551,-221,-51,-17,-5
2019-12-01 00:00:00.000,2019,Dec,​​​​​​Sun,2019 Dec,2019Q4,201949,N,-1544,-220,-50,-17,-5
2019-12-08 00:00:00.000,2019,Dec,​​​​​​Sun,2019 Dec,2019Q4,201950,N,-1537,-219,-50,-17,-5
2019-12-15 00:00:00.000,2019,Dec,​​​​​​Sun,2019 Dec,2019Q4,201951,N,-1530,-218,-50,-17,-5
2019-12-22 00:00:00.000,2019,Dec,​​​​​​Sun,2019 Dec,2019Q4,201952,N,-1523,-217,-50,-17,-5
2019-12-29 00:00:00.000,2019,Dec,​​​​​​Sun,2019 Dec,2019Q4,201953,N,-1516,-216,-50,-17,-5
2020-01-05 00:00:00.000,2020,​​​​​​​​​​​Jan,​​​​​​Sun,2020 ​​​​​​​​​​​Jan,2020Q1,202002,N,-1509,-215,-49,-16,-4
2020-01-12 00:00:00.000,2020,​​​​​​​​​​​Jan,​​​​​​Sun,2020 ​​​​​​​​​​​Jan,2020Q1,202003,N,-1502,-214,-49,-16,-4
2020-01-19 00:00:00.000,2020,​​​​​​​​​​​Jan,​​​​​​Sun,2020 ​​​​​​​​​​​Jan,2020Q1,202004,N,-1495,-213,-49,-16,-4
2020-01-26 00:00:00.000,2020,​​​​​​​​​​​Jan,​​​​​​Sun,2020 ​​​​​​​​​​​Jan,2020Q1,202005,N,-1488,-212,-49,-16,-4
2020-02-02 00:00:00.000,2020,​​​​​​​​​​Feb,​​​​​​Sun,2020 ​​​​​​​​​​Feb,2020Q1,202006,N,-1481,-211,-48,-16,-4
2020-02-09 00:00:00.000,2020,​​​​​​​​​​Feb,​​​​​​Sun,2020 ​​​​​​​​​​Feb,2020Q1,202007,N,-1474,-210,-48,-16,-4
2020-02-16 00:00:00.000,2020,​​​​​​​​​​Feb,​​​​​​Sun,2020 ​​​​​​​​​​Feb,2020Q1,202008,N,-1467,-209,-48,-16,-4
2020-02-23 00:00:00.000,2020,​​​​​​​​​​Feb,​​​​​​Sun,2020 ​​​​​​​​​​Feb,2020Q1,202009,N,-1460,-208,-48,-16,-4
2020-03-01 00:00:00.000,2020,​​​​​​​​​Mar,​​​​​​Sun,2020 ​​​​​​​​​Mar,2020Q1,202010,N,-1453,-207,-47,-16,-4
2020-03-08 00:00:00.000,2020,​​​​​​​​​Mar,​​​​​​Sun,2020 ​​​​​​​​​Mar,2020Q1,202011,N,-1446,-206,-47,-16,-4
2020-03-15 00:00:00.000,2020,​​​​​​​​​Mar,​​​​​​Sun,2020 ​​​​​​​​​Mar,2020Q1,202012,N,-1439,-205,-47,-16,-4
2020-03-22 00:00:00.000,2020,​​​​​​​​​Mar,​​​​​​Sun,2020 ​​​​​​​​​Mar,2020Q1,202013,N,-1432,-204,-47,-16,-4
2020-03-29 00:00:00.000,2020,​​​​​​​​​Mar,​​​​​​Sun,2020 ​​​​​​​​​Mar,2020Q1,202014,N,-1425,-203,-47,-16,-4
2020-04-05 00:00:00.000,2020,​​​​​​​​Apr,​​​​​​Sun,2020 ​​​​​​​​Apr,2020Q2,202015,N,-1418,-202,-46,-15,-4
2020-04-12 00:00:00.000,2020,​​​​​​​​Apr,​​​​​​Sun,2020 ​​​​​​​​Apr,2020Q2,202016,N,-1411,-201,-46,-15,-4
2020-04-19 00:00:00.000,2020,​​​​​​​​Apr,​​​​​​Sun,2020 ​​​​​​​​Apr,2020Q2,202017,N,-1404,-200,-46,-15,-4
2020-04-26 00:00:00.000,2020,​​​​​​​​Apr,​​​​​​Sun,2020 ​​​​​​​​Apr,2020Q2,202018,N,-1397,-199,-46,-15,-4
2020-05-03 00:00:00.000,2020,​​​​​​​May,​​​​​​Sun,2020 ​​​​​​​May,2020Q2,202019,N,-1390,-198,-45,-15,-4
2020-05-10 00:00:00.000,2020,​​​​​​​May,​​​​​​Sun,2020 ​​​​​​​May,2020Q2,202020,N,-1383,-197,-45,-15,-4
2020-05-17 00:00:00.000,2020,​​​​​​​May,​​​​​​Sun,2020 ​​​​​​​May,2020Q2,202021,N,-1376,-196,-45,-15,-4
2020-05-24 00:00:00.000,2020,​​​​​​​May,​​​​​​Sun,2020 ​​​​​​​May,2020Q2,202022,N,-1369,-195,-45,-15,-4
2020-05-31 00:00:00.000,2020,​​​​​​​May,​​​​​​Sun,2020 ​​​​​​​May,2020Q2,202023,N,-1362,-194,-45,-15,-4
2020-06-07 00:00:00.000,2020,​​​​​​Jun,​​​​​​Sun,2020 ​​​​​​Jun,2020Q2,202024,N,-1355,-193,-44,-15,-4
2020-06-14 00:00:00.000,2020,​​​​​​Jun,​​​​​​Sun,2020 ​​​​​​Jun,2020Q2,202025,N,-1348,-192,-44,-15,-4
2020-06-21 00:00:00.000,2020,​​​​​​Jun,​​​​​​Sun,2020 ​​​​​​Jun,2020Q2,202026,N,-1341,-191,-44,-15,-4
2020-06-28 00:00:00.000,2020,​​​​​​Jun,​​​​​​Sun,2020 ​​​​​​Jun,2020Q2,202027,N,-1334,-190,-44,-15,-4
2020-07-05 00:00:00.000,2020,​​​​​Jul,​​​​​​Sun,2020 ​​​​​Jul,2020Q3,202028,N,-1327,-189,-43,-14,-4
2020-07-12 00:00:00.000,2020,​​​​​Jul,​​​​​​Sun,2020 ​​​​​Jul,2020Q3,202029,N,-1320,-188,-43,-14,-4
2020-07-19 00:00:00.000,2020,​​​​​Jul,​​​​​​Sun,2020 ​​​​​Jul,2020Q3,202030,N,-1313,-187,-43,-14,-4
2020-07-26 00:00:00.000,2020,​​​​​Jul,​​​​​​Sun,2020 ​​​​​Jul,2020Q3,202031,N,-1306,-186,-43,-14,-4
2020-08-02 00:00:00.000,2020,​​​​Aug,​​​​​​Sun,2020 ​​​​Aug,2020Q3,202032,N,-1299,-185,-42,-14,-4
2020-08-09 00:00:00.000,2020,​​​​Aug,​​​​​​Sun,2020 ​​​​Aug,2020Q3,202033,N,-1292,-184,-42,-14,-4
2020-08-16 00:00:00.000,2020,​​​​Aug,​​​​​​Sun,2020 ​​​​Aug,2020Q3,202034,N,-1285,-183,-42,-14,-4
2020-08-23 00:00:00.000,2020,​​​​Aug,​​​​​​Sun,2020 ​​​​Aug,2020Q3,202035,N,-1278,-182,-42,-14,-4
2020-08-30 00:00:00.000,2020,​​​​Aug,​​​​​​Sun,2020 ​​​​Aug,2020Q3,202036,N,-1271,-181,-42,-14,-4
2020-09-06 00:00:00.000,2020,​​​Sep,​​​​​​Sun,2020 ​​​Sep,2020Q3,202037,N,-1264,-180,-41,-14,-4
2020-09-13 00:00:00.000,2020,​​​Sep,​​​​​​Sun,2020 ​​​Sep,2020Q3,202038,N,-1257,-179,-41,-14,-4
2020-09-20 00:00:00.000,2020,​​​Sep,​​​​​​Sun,2020 ​​​Sep,2020Q3,202039,N,-1250,-178,-41,-14,-4
2020-09-27 00:00:00.000,2020,​​​Sep,​​​​​​Sun,2020 ​​​Sep,2020Q3,202040,N,-1243,-177,-41,-14,-4
2020-10-04 00:00:00.000,2020,​​Oct,​​​​​​Sun,2020 ​​Oct,2020Q4,202041,N,-1236,-176,-40,-13,-4
2020-10-11 00:00:00.000,2020,​​Oct,​​​​​​Sun,2020 ​​Oct,2020Q4,202042,N,-1229,-175,-40,-13,-4
2020-10-18 00:00:00.000,2020,​​Oct,​​​​​​Sun,2020 ​​Oct,2020Q4,202043,N,-1222,-174,-40,-13,-4
2020-10-25 00:00:00.000,2020,​​Oct,​​​​​​Sun,2020 ​​Oct,2020Q4,202044,N,-1215,-173,-40,-13,-4
2020-11-01 00:00:00.000,2020,​Nov,​​​​​​Sun,2020 ​Nov,2020Q4,202045,N,-1208,-172,-39,-13,-4
2020-11-08 00:00:00.000,2020,​Nov,​​​​​​Sun,2020 ​Nov,2020Q4,202046,N,-1201,-171,-39,-13,-4
2020-11-15 00:00:00.000,2020,​Nov,​​​​​​Sun,2020 ​Nov,2020Q4,202047,N,-1194,-170,-39,-13,-4
2020-11-22 00:00:00.000,2020,​Nov,​​​​​​Sun,2020 ​Nov,2020Q4,202048,N,-1187,-169,-39,-13,-4
2020-11-29 00:00:00.000,2020,​Nov,​​​​​​Sun,2020 ​Nov,2020Q4,202049,N,-1180,-168,-39,-13,-4
2020-12-06 00:00:00.000,2020,Dec,​​​​​​Sun,2020 Dec,2020Q4,202050,N,-1173,-167,-38,-13,-4
2020-12-13 00:00:00.000,2020,Dec,​​​​​​Sun,2020 Dec,2020Q4,202051,N,-1166,-166,-38,-13,-4
2020-12-20 00:00:00.000,2020,Dec,​​​​​​Sun,2020 Dec,2020Q4,202052,N,-1159,-165,-38,-13,-4
2020-12-27 00:00:00.000,2020,Dec,​​​​​​Sun,2020 Dec,2020Q4,202053,N,-1152,-164,-38,-13,-4
2021-01-03 00:00:00.000,2021,​​​​​​​​​​​Jan,​​​​​​Sun,2021 ​​​​​​​​​​​Jan,2021Q1,202102,N,-1145,-163,-37,-12,-3
2021-01-10 00:00:00.000,2021,​​​​​​​​​​​Jan,​​​​​​Sun,2021 ​​​​​​​​​​​Jan,2021Q1,202103,N,-1138,-162,-37,-12,-3
2021-01-17 00:00:00.000,2021,​​​​​​​​​​​Jan,​​​​​​Sun,2021 ​​​​​​​​​​​Jan,2021Q1,202104,N,-1131,-161,-37,-12,-3
2021-01-24 00:00:00.000,2021,​​​​​​​​​​​Jan,​​​​​​Sun,2021 ​​​​​​​​​​​Jan,2021Q1,202105,N,-1124,-160,-37,-12,-3
2021-01-31 00:00:00.000,2021,​​​​​​​​​​​Jan,​​​​​​Sun,2021 ​​​​​​​​​​​Jan,2021Q1,202106,N,-1117,-159,-37,-12,-3
2021-02-07 00:00:00.000,2021,​​​​​​​​​​Feb,​​​​​​Sun,2021 ​​​​​​​​​​Feb,2021Q1,202107,N,-1110,-158,-36,-12,-3
2021-02-14 00:00:00.000,2021,​​​​​​​​​​Feb,​​​​​​Sun,2021 ​​​​​​​​​​Feb,2021Q1,202108,N,-1103,-157,-36,-12,-3
2021-02-21 00:00:00.000,2021,​​​​​​​​​​Feb,​​​​​​Sun,2021 ​​​​​​​​​​Feb,2021Q1,202109,N,-1096,-156,-36,-12,-3
2021-02-28 00:00:00.000,2021,​​​​​​​​​​Feb,​​​​​​Sun,2021 ​​​​​​​​​​Feb,2021Q1,202110,N,-1089,-155,-36,-12,-3
2021-03-07 00:00:00.000,2021,​​​​​​​​​Mar,​​​​​​Sun,2021 ​​​​​​​​​Mar,2021Q1,202111,N,-1082,-154,-35,-12,-3
2021-03-14 00:00:00.000,2021,​​​​​​​​​Mar,​​​​​​Sun,2021 ​​​​​​​​​Mar,2021Q1,202112,N,-1075,-153,-35,-12,-3
2021-03-21 00:00:00.000,2021,​​​​​​​​​Mar,​​​​​​Sun,2021 ​​​​​​​​​Mar,2021Q1,202113,N,-1068,-152,-35,-12,-3
2021-03-28 00:00:00.000,2021,​​​​​​​​​Mar,​​​​​​Sun,2021 ​​​​​​​​​Mar,2021Q1,202114,N,-1061,-151,-35,-12,-3
2021-04-04 00:00:00.000,2021,​​​​​​​​Apr,​​​​​​Sun,2021 ​​​​​​​​Apr,2021Q2,202115,N,-1054,-150,-34,-11,-3
2021-04-11 00:00:00.000,2021,​​​​​​​​Apr,​​​​​​Sun,2021 ​​​​​​​​Apr,2021Q2,202116,N,-1047,-149,-34,-11,-3
2021-04-18 00:00:00.000,2021,​​​​​​​​Apr,​​​​​​Sun,2021 ​​​​​​​​Apr,2021Q2,202117,N,-1040,-148,-34,-11,-3
2021-04-25 00:00:00.000,2021,​​​​​​​​Apr,​​​​​​Sun,2021 ​​​​​​​​Apr,2021Q2,202118,N,-1033,-147,-34,-11,-3
2021-05-02 00:00:00.000,2021,​​​​​​​May,​​​​​​Sun,2021 ​​​​​​​May,2021Q2,202119,N,-1026,-146,-33,-11,-3
2021-05-09 00:00:00.000,2021,​​​​​​​May,​​​​​​Sun,2021 ​​​​​​​May,2021Q2,202120,N,-1019,-145,-33,-11,-3
2021-05-16 00:00:00.000,2021,​​​​​​​May,​​​​​​Sun,2021 ​​​​​​​May,2021Q2,202121,N,-1012,-144,-33,-11,-3
2021-05-23 00:00:00.000,2021,​​​​​​​May,​​​​​​Sun,2021 ​​​​​​​May,2021Q2,202122,N,-1005,-143,-33,-11,-3
2021-05-30 00:00:00.000,2021,​​​​​​​May,​​​​​​Sun,2021 ​​​​​​​May,2021Q2,202123,N,-998,-142,-33,-11,-3
2021-06-06 00:00:00.000,2021,​​​​​​Jun,​​​​​​Sun,2021 ​​​​​​Jun,2021Q2,202124,N,-991,-141,-32,-11,-3
2021-06-13 00:00:00.000,2021,​​​​​​Jun,​​​​​​Sun,2021 ​​​​​​Jun,2021Q2,202125,N,-984,-140,-32,-11,-3
