Category,Subcategory,Color,ProductID,Launch,Product,UnitCost,UnitPrice,Discontinue
"Computers","Computers Accessories","Green",849,2012-03-07 00:00:00.000,"Contoso Ultraportable Neoprene Sleeve E30 Green",7.95,15.6,2037-08-20 00:00:00.000
"Computers","Computers Accessories","Orange",862,2010-06-21 00:00:00.000,"Contoso Wireless Notebook Optical Mouse M35 Orange",13.77,29.95,2030-11-05 00:00:00.000
"Computers","Computers Accessories","Orange",878,2013-06-01 00:00:00.000,"Contoso Wireless Notebook Optical Mouse X205 Orange",43.06,129.95,2025-06-07 00:00:00.000
"Computers","Computers Accessories","Red",903,2013-11-30 00:00:00.000,"SV 40GB USB2.0 Portable Hard Disk E400 Red",38.74,75.99,2035-02-11 00:00:00.000
"Computers","Computers Accessories","Yellow",906,2010-05-12 00:00:00.000,"SV 40GB USB2.0 Portable Hard Disk E400 Yellow",38.74,75.99,2028-04-13 00:00:00.000
"Computers","Computers Accessories","Red",907,2014-08-26 00:00:00.000,"SV 80GB USB2.0 Portable Hard Disk E500 Red",52,102,2040-08-09 00:00:00.000
"Computers","Computers Accessories","Yellow",910,2011-02-05 00:00:00.000,"SV 80GB USB2.0 Portable Hard Disk E500 Yellow",52,102,2033-10-10 00:00:00.000
"Computers","Computers Accessories","Pink",915,2016-02-15 00:00:00.000,"SV 500GB USB 2.0 Portable External Hard Drive X405 Pink",59.31,179,2024-03-18 00:00:00.000
"Computers","Computers Accessories","Pink",919,2016-11-10 00:00:00.000,"SV USB Data Cable E600 Pink",0.48,0.95,2029-09-13 00:00:00.000
"Computers","Computers Accessories","Yellow",930,2014-10-12 00:00:00.000,"SV 512MB Laptop memory E800 Yellow",17.33,33.99,2033-11-07 00:00:00.000
"Computers","Computers Accessories","Yellow",935,2011-08-06 00:00:00.000,"SV 4GB Laptop Memory M65 Yellow",36.33,79,2016-01-29 00:00:00.000
"Cell phones","Touch Screen Phones","Gold",1442,2010-07-11 00:00:00.000,"The Phone Company Touch Screen Phone 1600 TFT-2.2"" L200 Gold",175.27,529,2035-11-27 00:00:00.000
"Cell phones","Touch Screen Phones","Gold",1443,2014-10-25 00:00:00.000,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Gold",195.15,589,2020-11-06 00:00:00.000
"Cell phones","Touch Screen Phones","Gold",1444,2010-11-22 00:00:00.000,"The Phone Company Touch Screen Phones 26-2.2"" M200 Gold",105.77,230,2024-12-16 00:00:00.000
"Cell phones","Touch Screen Phones","Gold",1445,2015-03-08 00:00:00.000,"The Phone Company Touch Screen Phones 26-1.4"" M250 Gold",123.24,268,2037-04-13 00:00:00.000
"Cell phones","Touch Screen Phones","Gold",1446,2011-04-06 00:00:00.000,"The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Gold",132.9,289,2014-01-06 00:00:00.000
"Cell phones","Touch Screen Phones","Gold",1447,2015-07-21 00:00:00.000,"The Phone Company Touch Screen Phones SAW/Built-in M801 Gold",137.5,299,2026-05-05 00:00:00.000
"Cell phones","Touch Screen Phones","Gold",1448,2011-08-18 00:00:00.000,"The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Gold",117.73,256,2030-06-14 00:00:00.000
"Cell phones","Touch Screen Phones","Gold",1449,2015-12-03 00:00:00.000,"The Phone Company Touch Screen Phones Infrared M901 Gold",137.96,300,2042-10-11 00:00:00.000
"Cell phones","Touch Screen Phones","Gold",1450,2011-12-31 00:00:00.000,"The Phone Company Touch Screen Phones Capacitive M908 Gold",141.64,308,2019-07-05 00:00:00.000
"Cell phones","Touch Screen Phones","Gold",1451,2016-04-15 00:00:00.000,"The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Gold",123.24,268,2031-10-31 00:00:00.000
"Cell phones","Touch Screen Phones","Gold",1452,2012-05-13 00:00:00.000,"The Phone Company Touch Screen Phones SAW/On-wall M806 Gold",134.74,293,2035-12-11 00:00:00.000
"Cell phones","Touch Screen Phones","Gold",1453,2016-08-28 00:00:00.000,"The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Gold",118.65,258,2020-11-21 00:00:00.000
"Cell phones","Touch Screen Phones","Gold",1454,2012-09-25 00:00:00.000,"The Phone Company Finger Touch Screen Phones M30 Gold",91.51,199,2024-12-31 00:00:00.000
"Cell phones","Touch Screen Phones","Gold",1455,2017-01-09 00:00:00.000,"The Phone Company Pen Touch Screen Phones M320 Gold",133.36,290,2037-04-28 00:00:00.000
"Cell phones","Touch Screen Phones","Gold",1456,2013-02-07 00:00:00.000,"The Phone Company Sharp Touch Screen Phones M910 Gold",138.42,301,2014-01-21 00:00:00.000
"Cell phones","Touch Screen Phones","Gold",1457,2017-05-24 00:00:00.000,"The Phone Company Touch Screen Phones - CRT M11 Gold",86.91,189,2026-05-20 00:00:00.000
"Cell phones","Touch Screen Phones","Gold",1458,2013-06-21 00:00:00.000,"The Phone Company Touch Screen Phones - LCD M12 Gold",91.97,200,2030-06-29 00:00:00.000
"Cell phones","Smart phones & PDAs","Pink",1500,2012-12-29 00:00:00.000,"The Phone Company Smart phones without camera E100 Pink",65.77,129,2038-11-16 00:00:00.000
"Cell phones","Smart phones & PDAs","Pink",1501,2017-04-14 00:00:00.000,"The Phone Company Microsoft Windows Mobile M200 Pink",105.31,229,2023-10-27 00:00:00.000
"Cell phones","Smart phones & PDAs","Pink",1502,2013-05-12 00:00:00.000,"The Phone Company Smart phones 4 GB of Memory M300 Pink",109.91,239,2027-12-06 00:00:00.000
"Cell phones","Smart phones & PDAs","Pink",1503,2017-08-26 00:00:00.000,"The Phone Company Smart phones 8 GB of Memory M400 Pink",123.7,269,2040-04-02 00:00:00.000
"Cell phones","Smart phones & PDAs","Pink",1504,2013-09-24 00:00:00.000,"The Phone Company Smart phones 160x160 M26 Pink",95.65,208,2016-12-26 00:00:00.000
"Cell phones","Smart phones & PDAs","Pink",1505,2018-01-08 00:00:00.000,"The Phone Company Smart phones 6-LINE SCREEN M21 Pink",105.77,230,2029-04-23 00:00:00.000
"Cell phones","Smart phones & PDAs","Pink",1506,2014-02-05 00:00:00.000,"The Phone Company Smart phones 320 x 320 M86 Pink",132.44,288,2033-06-03 00:00:00.000
"Cell phones","Smart phones & PDAs","Pink",1507,2010-03-06 00:00:00.000,"The Phone Company Smart phones Unlocked M300 Pink",122.78,267,2037-07-14 00:00:00.000
"Cell phones","Smart phones & PDAs","Pink",1508,2014-06-20 00:00:00.000,"The Phone Company Smart phones Expert M400 Pink",137.96,300,2022-06-24 00:00:00.000
"Cell phones","Smart phones & PDAs","Pink",1509,2010-07-18 00:00:00.000,"The Phone Company Smart phones Unlocked International M800 Pink",142.56,310,2026-08-03 00:00:00.000
"Cell phones","Smart phones & PDAs","Gold",1510,2014-11-01 00:00:00.000,"The Phone Company Smart phones without camera E100 Gold",65.77,129,2038-11-29 00:00:00.000
"Cell phones","Smart phones & PDAs","Gold",1511,2010-11-30 00:00:00.000,"The Phone Company Microsoft Windows Mobile M200 Gold",105.31,229,2015-08-25 00:00:00.000
"Cell phones","Smart phones & PDAs","Gold",1512,2015-03-16 00:00:00.000,"The Phone Company Smart phones 4 GB of Memory M300 Gold",109.91,239,2027-12-21 00:00:00.000
"Cell phones","Smart phones & PDAs","Gold",1513,2011-04-13 00:00:00.000,"The Phone Company Smart phones 8 GB of Memory M400 Gold",123.7,269,2032-01-30 00:00:00.000
"Cell phones","Smart phones & PDAs","Gold",1514,2015-07-29 00:00:00.000,"The Phone Company Smart phones 160x160 M26 Gold",95.65,208,2017-01-10 00:00:00.000
"Cell phones","Smart phones & PDAs","Gold",1515,2011-08-26 00:00:00.000,"The Phone Company Smart phones 6-LINE SCREEN M21 Gold",105.77,230,2021-02-19 00:00:00.000
"Cell phones","Smart phones & PDAs","Gold",1516,2015-12-10 00:00:00.000,"The Phone Company Smart phones 320 x 320 M86 Gold",132.44,288,2033-06-17 00:00:00.000
"Cell phones","Smart phones & PDAs","Gold",1517,2012-01-07 00:00:00.000,"The Phone Company Smart phones Unlocked M300 Gold",122.78,267,2037-07-28 00:00:00.000
"Cell phones","Smart phones & PDAs","Gold",1518,2016-04-23 00:00:00.000,"The Phone Company Smart phones Expert M400 Gold",137.96,300,2022-07-09 00:00:00.000
"Cell phones","Smart phones & PDAs","Gold",1519,2012-05-21 00:00:00.000,"The Phone Company Smart phones Unlocked International M800 Gold",142.56,310,2026-08-18 00:00:00.000
"Music, Movies and Audio Books","Movie DVD","Gold",1575,2014-06-27 00:00:00.000,"SV DVD Player M140 Gold",28.05,60.99,2040-07-16 00:00:00.000
"Music, Movies and Audio Books","Movie DVD","Yellow",1576,2010-07-26 00:00:00.000,"SV DVD Movies E100 Yellow",6.62,12.99,2017-04-11 00:00:00.000
"Music, Movies and Audio Books","Movie DVD","Gold",1581,2015-08-05 00:00:00.000,"SV DVD Recorder L240 Gold",72.56,219,2035-02-03 00:00:00.000
"Music, Movies and Audio Books","Movie DVD","Red",1592,2013-07-06 00:00:00.000,"SV DVD 48 DVD Storage Binder M50 Red",8.27,17.99,2039-03-30 00:00:00.000
"Music, Movies and Audio Books","Movie DVD","Red",1593,2017-10-20 00:00:00.000,"SV DVD 58 DVD Storage Binder M55 Red",6.39,13.89,2024-03-09 00:00:00.000
"Music, Movies and Audio Books","Movie DVD","Red",1594,2013-11-18 00:00:00.000,"SV DVD 38 DVD Storage Binder E25 Red",5.09,9.99,2028-04-19 00:00:00.000
"Music, Movies and Audio Books","Movie DVD","Red",1595,2018-03-04 00:00:00.000,"SV DVD 60 DVD Storage Binder L20 Red",7.58,22.89,2040-08-15 00:00:00.000
"Music, Movies and Audio Books","Movie DVD","Red",1596,2014-04-01 00:00:00.000,"SV DVD 55DVD Storage Binder M56 Red",5.82,12.66,2017-05-09 00:00:00.000
"Music, Movies and Audio Books","Movie DVD","Gold",1620,2010-06-16 00:00:00.000,"Contoso DVD Player M140 Gold",28.05,60.99,2014-09-18 00:00:00.000
"Music, Movies and Audio Books","Movie DVD","Yellow",1621,2014-09-30 00:00:00.000,"Contoso DVD Movies E100 Yellow",6.62,12.99,2027-01-14 00:00:00.000
"Music, Movies and Audio Books","Movie DVD","Gold",1626,2011-07-24 00:00:00.000,"Contoso DVD Recorder L240 Gold",72.56,219,2036-08-21 00:00:00.000
"Music, Movies and Audio Books","Movie DVD","Red",1637,2017-09-10 00:00:00.000,"Contoso DVD 48 DVD Storage Binder M50 Red",8.27,17.99,2021-08-16 00:00:00.000
"Music, Movies and Audio Books","Movie DVD","Red",1638,2013-10-09 00:00:00.000,"Contoso DVD 58 DVD Storage Binder M55 Red",6.39,13.89,2025-09-26 00:00:00.000
"Music, Movies and Audio Books","Movie DVD","Red",1639,2018-01-23 00:00:00.000,"Contoso DVD 38 DVD Storage Binder E25 Red",5.09,9.99,2038-01-22 00:00:00.000
"Music, Movies and Audio Books","Movie DVD","Red",1640,2014-02-20 00:00:00.000,"Contoso DVD 60 DVD Storage Binder L20 Red",7.58,22.89,2014-10-17 00:00:00.000
"Music, Movies and Audio Books","Movie DVD","Red",1641,2010-03-21 00:00:00.000,"Contoso DVD 55DVD Storage Binder M56 Red",5.82,12.66,2018-11-27 00:00:00.000
"Games and Toys","Boxed Games","Yellow",1661,2013-11-25 00:00:00.000,"MGS Hand Games for kids E300 Yellow",2.8,5.5,2018-12-25 00:00:00.000
"Games and Toys","Boxed Games","Yellow",1662,2018-03-11 00:00:00.000,"MGS Hand Games for students E400 Yellow",3.56,6.99,2031-04-23 00:00:00.000
"Games and Toys","Boxed Games","Yellow",1663,2014-04-09 00:00:00.000,"MGS Hand Games men M300 Yellow",3.17,6.89,2035-06-03 00:00:00.000
"Games and Toys","Boxed Games","Yellow",1664,2010-05-07 00:00:00.000,"MGS Hand Games women M400 Yellow",4.13,8.99,2012-02-25 00:00:00.000
"Games and Toys","Boxed Games","Yellow",1665,2014-08-21 00:00:00.000,"MGS Hand Games for 12-16 boys E600 Yellow",2.54,4.99,2024-06-22 00:00:00.000
"Games and Toys","Boxed Games","Yellow",1666,2010-09-18 00:00:00.000,"MGS Hand Games for Office worker L299 Yellow",5.6,16.89,2028-08-01 00:00:00.000
"Games and Toys","Boxed Games","Red",1673,2016-02-10 00:00:00.000,"MGS Hand Games for kids E300 Red",2.8,5.5,2035-06-17 00:00:00.000
"Games and Toys","Boxed Games","Red",1674,2012-03-10 00:00:00.000,"MGS Hand Games for students E400 Red",3.56,6.99,2012-03-11 00:00:00.000
"Games and Toys","Boxed Games","Red",1675,2016-06-24 00:00:00.000,"MGS Hand Games men M300 Red",3.17,6.89,2024-07-07 00:00:00.000
"Games and Toys","Boxed Games","Red",1676,2012-07-22 00:00:00.000,"MGS Hand Games women M400 Red",4.13,8.99,2028-08-16 00:00:00.000
"Games and Toys","Boxed Games","Red",1677,2016-11-05 00:00:00.000,"MGS Hand Games for 12-16 boys E600 Red",2.54,4.99,2040-12-12 00:00:00.000
"Games and Toys","Boxed Games","Red",1678,2012-12-04 00:00:00.000,"MGS Hand Games for Office worker L299 Red",5.6,16.89,2017-09-07 00:00:00.000
"Games and Toys","Boxed Games","Yellow",1685,2010-02-09 00:00:00.000,"SV Hand Games for kids E30 Yellow",2.75,5.39,2016-05-05 00:00:00.000
"Games and Toys","Boxed Games","Yellow",1686,2014-05-26 00:00:00.000,"SV Hand Games for students E40 Yellow",3.56,6.99,2028-08-31 00:00:00.000
"Games and Toys","Boxed Games","Yellow",1687,2010-06-23 00:00:00.000,"SV Hand Games men M30 Yellow",3.16,6.88,2032-10-10 00:00:00.000
"Games and Toys","Boxed Games","Yellow",1688,2014-10-08 00:00:00.000,"SV Hand Games women M40 Yellow",4.08,8.88,2017-09-22 00:00:00.000
"Games and Toys","Boxed Games","Yellow",1689,2010-11-05 00:00:00.000,"SV Hand Games for 12-16 boys E60 Yellow",2.54,4.98,2021-11-01 00:00:00.000
"Games and Toys","Boxed Games","Yellow",1690,2015-02-19 00:00:00.000,"SV Hand Games for Office worker L28 Yellow",5.63,16.99,2034-02-27 00:00:00.000
"Games and Toys","Boxed Games","Red",1697,2012-04-26 00:00:00.000,"SV Hand Games for kids E30 Red",2.75,5.39,2032-10-25 00:00:00.000
"Games and Toys","Boxed Games","Red",1698,2016-08-10 00:00:00.000,"SV Hand Games for students E40 Red",3.56,6.99,2017-10-05 00:00:00.000
"Games and Toys","Boxed Games","Red",1699,2012-09-08 00:00:00.000,"SV Hand Games men M30 Red",3.16,6.88,2021-11-16 00:00:00.000
"Games and Toys","Boxed Games","Red",1700,2016-12-23 00:00:00.000,"SV Hand Games women M40 Red",4.08,8.88,2034-03-14 00:00:00.000
"Games and Toys","Boxed Games","Red",1701,2013-01-20 00:00:00.000,"SV Hand Games for 12-16 boys E60 Red",2.54,4.98,2038-04-23 00:00:00.000
"Games and Toys","Boxed Games","Red",1702,2017-05-06 00:00:00.000,"SV Hand Games for Office worker L28 Red",5.63,16.99,2023-04-03 00:00:00.000
"Games and Toys","Download Games","Pink",1717,2016-01-02 00:00:00.000,"MGS Flight Simulator X M250",32.25,70.13,2032-11-24 00:00:00.000
"Games and Toys","Download Games","Pink",1723,2017-02-08 00:00:00.000,"MGS Age of Empires III: The Asian Dynasties E106",28.55,56,2027-06-12 00:00:00.000
"Games and Toys","Download Games","Pink",1727,2017-11-04 00:00:00.000,"MGS Rise of Nations: Gold Edition M300",25.75,56,2032-12-08 00:00:00.000
"Games and Toys","Download Games","Pink",1742,2016-07-01 00:00:00.000,"MGS Age of Mythology E118",14.28,28,2042-07-31 00:00:00.000
"Games and Toys","Download Games","Pink",1752,2010-02-16 00:00:00.000,"MGS Flight Simulator 2002 M360",40.93,89,2034-05-28 00:00:00.000
"Games and Toys","Download Games","Pink",1753,2014-06-02 00:00:00.000,"MGS Racing Madness 2 M370",40.93,89,2019-05-09 00:00:00.000
"Games and Toys","Download Games","Purple",1759,2015-07-11 00:00:00.000,"MGS MechWarrior 4: Vengeance X800",34.75,104.89,2041-04-12 00:00:00.000
"Games and Toys","Download Games","Pink",1763,2016-04-05 00:00:00.000,"MGS Flight Simulator 2000 M410",45.87,99.75,2019-05-23 00:00:00.000
"Games and Toys","Download Games","Purple",1768,2013-01-28 00:00:00.000,"MGS Empires Collector's 2008 M440",15.64,34,2028-12-29 00:00:00.000
"Games and Toys","Download Games","Pink",1775,2010-04-05 00:00:00.000,"MGS Shadow-run 2008 E131",21.92,43,2027-08-28 00:00:00.000
"Games and Toys","Download Games","Pink",1778,2014-12-01 00:00:00.000,"MGS Zoo Tycoon 2: Zookeeper Collection 2008 E134",21.92,43,2029-01-12 00:00:00.000
"Games and Toys","Download Games","Pink",1786,2016-05-23 00:00:00.000,"MGS Zoo Tycoon 2008 E142",21.92,43,2040-01-08 00:00:00.000
"Games and Toys","Download Games","Pink",1787,2012-06-20 00:00:00.000,"MGS Rise of Nations: Gold Edition 2009 E143",21.92,43,2016-10-01 00:00:00.000
"Games and Toys","Download Games","Yellow",1789,2012-11-01 00:00:00.000,"MGS Rise of Nations: Thrones and Patriots2009 E145",21.92,43,2033-03-08 00:00:00.000
"Games and Toys","Download Games","Pink",1791,2013-03-16 00:00:00.000,"MGS Kings & Myths: The Age Collection2009 E147",21.92,43,2022-03-30 00:00:00.000
"Games and Toys","Download Games","Pink",1792,2017-06-30 00:00:00.000,"MGS Age of Mythology: The Titans Expansion 2009 E148",21.92,43,2034-07-26 00:00:00.000
"Games and Toys","Download Games","Pink",1793,2013-07-28 00:00:00.000,"MGS Halo: Combat Evolved2009 E149",21.92,43,2038-09-04 00:00:00.000
"Games and Toys","Download Games","Green",1805,2015-10-14 00:00:00.000,"MGS MechWarrior 4 Mach Paks2009 E161",16.31,32,2027-10-10 00:00:00.000
"Games and Toys","Download Games","Gold",1807,2016-02-25 00:00:00.000,"MGS Dungeon Siege 2009 E163",16.31,32,2016-10-30 00:00:00.000
"Games and Toys","Download Games","Pink",1808,2012-03-25 00:00:00.000,"MGS Classic Flight Collection2009 E164",16.31,32,2020-12-10 00:00:00.000
"Cell phones","Cell phones Accessories","Red",2493,2011-02-03 00:00:00.000,"Cigarette Lighter Adapter for Contoso Phones E110 Red",12.74,24.99,2019-07-30 00:00:00.000
"Cell phones","Cell phones Accessories","Transparent",2494,2015-05-20 00:00:00.000,"Reusable Phone Screen Protector E120",1.5,2.94,2031-11-26 00:00:00.000
"Cell phones","Cell phones Accessories","Pink",2501,2012-07-25 00:00:00.000,"Contoso Phone Tough Skin Case E140 Pink",12.09,23.72,2030-07-24 00:00:00.000
"Cell phones","Cell phones Accessories","Red",2505,2013-04-20 00:00:00.000,"Contoso Touch Stylus Pen E150 Red",5.09,9.99,2036-01-20 00:00:00.000
"Cell phones","Cell phones Accessories","Pink",2506,2017-08-04 00:00:00.000,"Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Pink",2.42,4.74,2020-12-30 00:00:00.000
"Cell phones","Cell phones Accessories","Red",2513,2014-10-10 00:00:00.000,"Contoso Bluetooth Active Headphones L15 Red",43.07,129.99,2019-08-28 00:00:00.000
"Cameras and camcorders","Digital Cameras","Pink",972,2014-04-21 00:00:00.000,"A. Datum Compact Digital Camera M200 Pink",59.32,129,2014-11-09 00:00:00.000
"Cameras and camcorders","Digital Cameras","Pink",973,2010-05-19 00:00:00.000,"A. Datum Rangefinder Digital Camera X200 Pink",66.26,200,2018-12-19 00:00:00.000
"Cameras and camcorders","Digital Cameras","Pink",974,2014-09-02 00:00:00.000,"A. Datum Slim Digital Camera M180 Pink",68.06,148,2031-04-17 00:00:00.000
"Cameras and camcorders","Digital Cameras","Pink",975,2010-10-01 00:00:00.000,"A. Datum Ultra Compact Digital Camera M190 Pink",75.88,165,2035-05-28 00:00:00.000
"Cameras and camcorders","Digital Cameras","Pink",976,2015-01-15 00:00:00.000,"A. Datum All in One Digital Camera M200 Pink",86.45,188,2020-05-07 00:00:00.000
"Cameras and camcorders","Digital Cameras","Pink",977,2011-02-12 00:00:00.000,"A. Datum Interchangeable lens Non-SLR Digital Camera X250 Pink",88.79,268,2024-06-16 00:00:00.000
"Cameras and camcorders","Digital Cameras","Pink",978,2015-05-30 00:00:00.000,"A. Datum Super-zoom Digital Camera X300 Pink",96.08,290,2036-10-13 00:00:00.000
"Cameras and camcorders","Digital Cameras","Pink",979,2011-06-27 00:00:00.000,"A. Datum Consumer Digital Camera E100 Pink",143.26,281,2013-07-08 00:00:00.000
"Cameras and camcorders","Digital Cameras","Pink",980,2015-10-11 00:00:00.000,"A. Datum Consumer Digital Camera M300 Pink",84.84,184.5,2025-11-03 00:00:00.000
"Cameras and camcorders","Digital Cameras","Pink",981,2011-11-08 00:00:00.000,"A. Datum Advanced Digital Camera M300 Pink",86.68,188.5,2029-12-13 00:00:00.000
"Cameras and camcorders","Digital Cameras","Pink",982,2016-02-23 00:00:00.000,"A. Datum Bridge Digital Camera M300 Pink",85.95,186.9,2042-04-11 00:00:00.000
"Cameras and camcorders","Digital Cameras","Pink",983,2012-03-22 00:00:00.000,"A. Datum SLR-like Digital Camera M400 Pink",90.55,196.9,2019-01-03 00:00:00.000
"Cameras and camcorders","Digital Cameras","Pink",984,2016-07-06 00:00:00.000,"A. Datum Point Shoot Digital Camera M500 Pink",91.05,198,2031-05-01 00:00:00.000
"Cameras and camcorders","Digital Cameras","Pink",985,2012-08-04 00:00:00.000,"A. Datum Full Frame Digital Camera X300 Pink",76.53,231,2035-06-12 00:00:00.000
"Cameras and camcorders","Digital Cameras","Orange",1000,2011-04-01 00:00:00.000,"A. Datum Compact Digital Camera M200 Orange",59.32,129,2017-09-15 00:00:00.000
"Cameras and camcorders","Digital Cameras","Orange",1001,2015-07-16 00:00:00.000,"A. Datum Rangefinder Digital Camera X200 Orange",66.26,200,2030-01-12 00:00:00.000
"Cameras and camcorders","Digital Cameras","Orange",1002,2011-08-13 00:00:00.000,"A. Datum Slim Digital Camera M180 Orange",68.06,148,2034-02-21 00:00:00.000
"Cameras and camcorders","Digital Cameras","Orange",1003,2015-11-28 00:00:00.000,"A. Datum Ultra Compact Digital Camera M190 Orange",75.88,165,2019-02-02 00:00:00.000
"Cameras and camcorders","Digital Cameras","Orange",1004,2011-12-26 00:00:00.000,"A. Datum All in One Digital Camera M200 Orange",86.45,188,2023-03-14 00:00:00.000
"Cameras and camcorders","Digital Cameras","Orange",1005,2016-04-10 00:00:00.000,"A. Datum Interchangeable lens Non-SLR Digital Camera X250 Orange",88.79,268,2035-07-10 00:00:00.000
"Cameras and camcorders","Digital Cameras","Orange",1006,2012-05-08 00:00:00.000,"A. Datum Super-zoom Digital Camera X300 Orange",96.08,290,2039-08-20 00:00:00.000
"Cameras and camcorders","Digital Cameras","Orange",1007,2016-08-23 00:00:00.000,"A. Datum Consumer Digital Camera E100 Orange",143.26,281,2024-07-31 00:00:00.000
"Cameras and camcorders","Digital Cameras","Orange",1008,2012-09-20 00:00:00.000,"A. Datum Consumer Digital Camera M300 Orange",84.84,184.5,2028-09-09 00:00:00.000
"Cameras and camcorders","Digital Cameras","Orange",1009,2017-01-04 00:00:00.000,"A. Datum Advanced Digital Camera M300 Orange",86.68,188.5,2041-01-05 00:00:00.000
"Cameras and camcorders","Digital Cameras","Orange",1010,2013-02-01 00:00:00.000,"A. Datum Bridge Digital Camera M300 Orange",85.95,186.9,2017-09-29 00:00:00.000
"Cameras and camcorders","Digital Cameras","Orange",1011,2017-05-19 00:00:00.000,"A. Datum SLR-like Digital Camera M400 Orange",90.55,196.9,2030-01-26 00:00:00.000
"Cameras and camcorders","Digital Cameras","Orange",1012,2013-06-16 00:00:00.000,"A. Datum Point Shoot Digital Camera M500 Orange",91.05,198,2034-03-08 00:00:00.000
"Cameras and camcorders","Digital Cameras","Orange",1013,2017-09-30 00:00:00.000,"A. Datum Full Frame Digital Camera X300 Orange",76.53,231,2019-02-16 00:00:00.000
"Cameras and camcorders","Digital Cameras","Green",1014,2013-10-29 00:00:00.000,"A. Datum Compact Digital Camera M200 Green",59.32,129,2023-03-29 00:00:00.000
"Cameras and camcorders","Digital Cameras","Green",1015,2018-02-12 00:00:00.000,"A. Datum Rangefinder Digital Camera X200 Green",66.26,200,2035-07-25 00:00:00.000
"Cameras and camcorders","Digital Cameras","Green",1016,2014-03-12 00:00:00.000,"A. Datum Slim Digital Camera M180 Green",68.06,148,2039-09-03 00:00:00.000
"Cameras and camcorders","Digital Cameras","Green",1017,2010-04-09 00:00:00.000,"A. Datum Ultra Compact Digital Camera M190 Green",75.88,165,2016-05-28 00:00:00.000
"Cameras and camcorders","Digital Cameras","Green",1018,2014-07-25 00:00:00.000,"A. Datum All in One Digital Camera M200 Green",86.45,188,2028-09-24 00:00:00.000
"Cameras and camcorders","Digital Cameras","Green",1019,2010-08-22 00:00:00.000,"A. Datum Interchangeable lens Non-SLR Digital Camera X250 Green",88.79,268,2032-11-03 00:00:00.000
"Cameras and camcorders","Digital Cameras","Green",1020,2014-12-06 00:00:00.000,"A. Datum Super-zoom Digital Camera X300 Green",96.08,290,2017-10-14 00:00:00.000
"Cameras and camcorders","Digital Cameras","Green",1021,2011-01-03 00:00:00.000,"A. Datum Consumer Digital Camera E100 Green",143.26,281,2021-11-23 00:00:00.000
"Cameras and camcorders","Digital Cameras","Green",1022,2015-04-20 00:00:00.000,"A. Datum Consumer Digital Camera M300 Green",84.84,184.5,2034-03-23 00:00:00.000
"Cameras and camcorders","Digital Cameras","Green",1023,2011-05-18 00:00:00.000,"A. Datum Advanced Digital Camera M300 Green",86.68,188.5,2038-05-02 00:00:00.000
"Cameras and camcorders","Digital Cameras","Green",1024,2015-09-01 00:00:00.000,"A. Datum Bridge Digital Camera M300 Green",85.95,186.9,2023-04-12 00:00:00.000
"Cameras and camcorders","Digital Cameras","Green",1025,2011-09-30 00:00:00.000,"A. Datum SLR-like Digital Camera M400 Green",90.55,196.9,2027-05-23 00:00:00.000
"Cameras and camcorders","Digital Cameras","Green",1026,2016-01-14 00:00:00.000,"A. Datum Point Shoot Digital Camera M500 Green",91.05,198,2039-09-18 00:00:00.000
"Cameras and camcorders","Digital Cameras","Green",1027,2012-02-11 00:00:00.000,"A. Datum Full Frame Digital Camera X300 Green",76.53,231,2016-06-11 00:00:00.000
"Cameras and camcorders","Digital Cameras","Azure",1028,2016-05-27 00:00:00.000,"A. Datum Compact Digital Camera M200 Azure",59.32,129,2028-10-08 00:00:00.000
"Cameras and camcorders","Digital Cameras","Azure",1029,2012-06-25 00:00:00.000,"A. Datum Rangefinder Digital Camera X200 Azure",66.26,200,2032-11-18 00:00:00.000
"Cameras and camcorders","Digital Cameras","Azure",1030,2016-10-09 00:00:00.000,"A. Datum Slim Digital Camera M180 Azure",68.06,148,2017-10-29 00:00:00.000
"Cameras and camcorders","Digital Cameras","Azure",1031,2012-11-06 00:00:00.000,"A. Datum Ultra Compact Digital Camera M190 Azure",75.88,165,2021-12-08 00:00:00.000
"Cameras and camcorders","Digital Cameras","Azure",1032,2017-02-21 00:00:00.000,"A. Datum All in One Digital Camera M200 Azure",86.45,188,2034-04-06 00:00:00.000
"Cameras and camcorders","Digital Cameras","Azure",1033,2013-03-21 00:00:00.000,"A. Datum Interchangeable lens Non-SLR Digital Camera X250 Azure",88.79,268,2038-05-17 00:00:00.000
"Cameras and camcorders","Digital Cameras","Azure",1034,2017-07-05 00:00:00.000,"A. Datum Super-zoom Digital Camera X300 Azure",96.08,290,2023-04-27 00:00:00.000
"Cameras and camcorders","Digital Cameras","Azure",1035,2013-08-02 00:00:00.000,"A. Datum Consumer Digital Camera E100 Azure",143.26,281,2027-06-06 00:00:00.000
"Cameras and camcorders","Digital Cameras","Azure",1036,2017-11-17 00:00:00.000,"A. Datum Consumer Digital Camera M300 Azure",84.84,184.5,2039-10-03 00:00:00.000
